comunidad_id,departamento,municipio,zona_geografica,tipo_comunidad,altitud_msnm,poblacion_total,menores_5,adultos_mayores,gestantes,personas_discapacidad,distancia_km,tiempo_acceso_min,acceso_vial,transporte_disponible,agua_potable,alcantarillado,puesto_salud_cercano,cobertura_salud_pct,cobertura_vacunacion_pct,casos_prioritarios_30d,enfermedades_cronicas,alerta_epidemiologica,ultima_brigada_dias,brigadas_ultimos_12m,demanda_insatisfecha_pct,conectividad,temporada,riesgo_inundacion,riesgo_deslizamiento,indice_necesidad,indice_acceso,indice_vulnerabilidad,indice_brecha,puntaje_prioridad,prioridad,split
COM-01546,Cundinamarca,Tausa,Andina,Campesina,2529,372,79,34,9,24,46.49,73.32,Difícil,Terrestre,1,1,0,67.3,55.9,1,33,0,178,1,34.24,Regular,Lluvias,0.11,0.37,32.85,52.91,49.95,55.95,43.2,MEDIA,test
COM-01547,Antioquia,Sopetrán,Andina,Rural dispersa,1931,611,75,41,27,29,90.41,310.93,Regular,Terrestre,0,0,0,77.91,82.55,2,41,0,251,1,22.61,Regular,Seca,0.42,0.53,25.04,83.0,65.83,60.42,48.07,MEDIA,test
COM-01548,Boyacá,Sotaquirá,Andina,Rural,2760,508,79,57,21,36,33.33,56.39,Difícil,Terrestre,1,1,0,57.64,66.52,3,53,0,432,1,34.64,Regular,Seca,0.25,0.54,44.1,42.94,48.35,73.86,49.53,MEDIA,train
COM-01549,Tolima,Herveo,Andina,Campesina,751,258,53,26,8,11,33.44,328.19,Difícil,Limitado,0,0,0,61.09,69.14,0,21,0,114,1,60.02,Sin conexión,Transición,0.34,0.36,17.4,69.72,78.34,58.26,53.38,MEDIA,train
COM-01550,Cundinamarca,Tibacuy,Andina,Rural,2663,492,52,53,12,19,32.17,55.4,Bueno,Terrestre,1,0,0,70.07,76.69,0,40,1,32,1,42.78,Regular,Seca,0.28,0.47,35.12,27.16,50.18,41.11,37.1,BAJA,train
COM-01551,Norte de Santander,Bochalema,Andina,Rural,1477,227,48,35,8,16,50.12,167.9,Regular,Terrestre,0,0,0,67.9,75.57,0,19,0,115,2,54.18,Regular,Transición,0.22,0.6,15.7,63.06,89.99,56.05,55.72,ALTA,train
COM-01552,Cesar,Bosconia,Caribe,Rural dispersa,177,494,91,83,9,28,26.18,58.71,Regular,Terrestre,0,0,0,80.33,63.74,3,56,0,81,1,33.02,Regular,Lluvias,0.27,0.39,46.51,32.83,84.36,43.33,46.6,MEDIA,train
COM-01553,Santander,Santa Bárbara,Andina,Rural dispersa,1199,680,98,112,7,27,72.03,103.16,Regular,Terrestre,1,0,0,64.62,59.8,2,59,0,264,0,42.27,Buena,Lluvias,0.29,0.71,32.5,64.65,60.67,69.91,56.58,ALTA,train
COM-01554,Boyacá,San Eduardo,Andina,Indígena,3208,323,50,41,14,7,40.35,86.67,Muy difícil,Terrestre + 4x4,0,0,0,80.86,53.3,0,32,0,286,0,30.79,Buena,Lluvias,0.24,0.43,23.92,62.51,74.13,68.07,64.31,ALTA,train
COM-01555,Santander,San Miguel,Andina,Afrodescendiente,1245,272,44,20,14,14,9.93,16.35,Bueno,Terrestre,1,0,1,95.49,63.35,2,27,0,109,1,43.8,Buena,Seca,0.34,0.51,50.33,8.23,58.05,31.14,33.55,BAJA,train
COM-01556,Valle del Cauca,Candelaria,Andina,Afrodescendiente,1565,233,57,28,2,5,45.25,580.19,Muy difícil,No disponible,1,0,0,86.46,70.38,2,29,0,51,0,71.35,Regular,Lluvias,0.32,0.38,51.33,92.62,65.25,54.91,57.0,ALTA,train
COM-01557,Tolima,Cunday,Andina,Rural dispersa,861,672,133,85,30,12,15.64,82.34,Regular,Limitado,1,1,1,73.9,89.91,1,85,0,274,1,2.0,Buena,Transición,0.45,0.5,21.63,40.29,49.24,35.05,33.94,BAJA,train
COM-01558,Norte de Santander,El Tarra,Andina,Campesina,1758,50,4,6,2,0,55.57,282.5,Difícil,No disponible,0,0,0,84.54,70.14,0,4,1,216,1,26.37,Buena,Lluvias,0.31,0.51,36.96,87.78,60.55,57.55,52.83,MEDIA,train
COM-01559,Chocó,Unión Panamericana,Pacífica,Rural dispersa,83,386,69,20,5,11,40.51,157.29,Muy difícil,Fluvial,0,1,0,60.12,27.71,3,24,0,274,0,83.74,Baja,Lluvias,0.6,0.47,57.9,75.25,49.62,87.75,66.11,CRÍTICA,val
COM-01560,Magdalena,Nueva Granada,Caribe,Indígena,376,203,53,21,10,6,31.25,145.42,Difícil,Limitado,1,0,0,67.83,63.29,2,17,0,382,3,68.84,Buena,Lluvias,0.38,0.27,49.39,67.71,71.43,87.54,54.01,ALTA,train
COM-01561,Cesar,Chiriguaná,Caribe,Indígena,329,541,76,51,19,37,82.87,161.34,Regular,Terrestre,0,0,0,84.31,62.06,4,42,0,41,3,19.44,Buena,Seca,0.35,0.48,48.72,79.44,73.05,32.9,61.53,ALTA,test
COM-01562,Cundinamarca,Chaguaní,Andina,Campesina,2510,431,76,36,19,31,29.74,109.29,Regular,Fluvial + Terrestre,0,0,0,85.98,86.87,2,27,0,29,2,16.58,Regular,Lluvias,0.25,0.51,28.76,44.73,77.84,30.26,49.74,MEDIA,val
COM-01563,Magdalena,Concordia,Caribe,Rural dispersa,219,585,88,101,17,42,6.3,24.07,Bueno,Terrestre,1,0,1,69.63,81.7,3,68,0,103,2,46.46,Sin conexión,Transición,0.41,0.39,37.63,7.96,68.95,31.46,33.78,BAJA,train
COM-01564,Santander,Simacota,Andina,Rural dispersa,1467,961,142,84,30,52,48.93,341.52,Regular,Limitado,1,1,0,82.99,71.17,6,75,0,336,1,23.92,Regular,Lluvias,0.37,0.47,41.43,70.47,40.79,69.57,52.37,MEDIA,train
COM-01565,Atlántico,Sabanagrande,Caribe,Rural dispersa,4,223,34,25,7,11,43.02,153.35,Regular,No disponible,1,0,0,65.68,33.37,2,20,0,89,1,60.34,Baja,Lluvias,0.46,0.0,58.96,74.51,58.95,55.26,66.32,CRÍTICA,train
COM-01566,Risaralda,La Virginia,Andina,Rural,1619,79,14,6,1,4,46.53,391.92,Difícil,No disponible,0,0,0,78.2,64.21,2,5,0,196,2,57.03,Baja,Transición,0.24,0.45,47.07,83.27,70.28,67.31,68.26,CRÍTICA,train
COM-01567,Antioquia,Urrao,Andina,Rural,1468,330,64,23,4,7,28.74,83.59,Regular,Motocicleta,1,0,0,76.48,97.53,0,20,0,56,1,13.31,Buena,Lluvias,0.17,0.63,6.8,39.09,52.8,32.32,12.32,BAJA,train
COM-01568,Putumayo,Sibundoy,Amazonía,Indígena,909,140,17,24,3,10,16.73,70.32,Regular,Fluvial,0,0,0,59.49,47.71,1,16,0,313,1,46.2,Baja,Lluvias,0.47,0.52,55.69,30.43,79.09,77.61,59.45,ALTA,train
COM-01569,Boyacá,Quípama,Andina,Rural dispersa,2979,448,98,67,19,26,43.58,296.92,Regular,Limitado,1,0,0,70.09,66.69,1,37,0,279,1,22.6,Buena,Transición,0.09,0.44,27.18,67.79,74.66,63.91,62.92,ALTA,val
COM-01570,Caldas,Filadelfia,Andina,Rural dispersa,2104,708,150,94,34,48,31.41,117.78,Bueno,Terrestre,1,1,0,84.21,70.36,3,81,0,53,4,32.98,Baja,Lluvias,0.16,0.58,37.28,39.26,58.6,39.82,56.26,ALTA,val
COM-01571,Chocó,Bahía Solano,Pacífica,Afrodescendiente,120,98,19,5,4,4,42.41,196.12,Regular,Limitado,0,1,0,62.35,35.88,0,5,0,259,1,17.34,Regular,Lluvias,0.55,0.42,24.34,67.2,56.56,59.31,45.82,MEDIA,train
COM-01572,Nariño,Santa Bárbara,Andina,Rural,2926,126,21,17,2,4,11.75,18.06,Difícil,Terrestre,1,0,0,92.05,79.99,1,14,0,730,1,14.51,Buena,Seca,0.2,0.53,47.11,24.49,59.44,65.8,57.23,ALTA,train
COM-01573,Magdalena,Nueva Granada,Caribe,Campesina,165,115,13,19,2,7,18.86,27.91,Regular,Terrestre,0,0,1,68.05,69.5,0,12,0,150,4,31.85,Buena,Lluvias,0.35,0.35,19.58,23.01,75.38,31.49,34.49,BAJA,train
COM-01574,Quindío,Buenavista,Andina,Rural dispersa,1564,646,140,50,28,39,54.25,66.59,Bueno,Terrestre,0,0,0,75.53,72.29,0,52,0,104,2,44.75,Baja,Seca,0.24,0.43,16.36,40.44,80.63,50.9,38.93,BAJA,test
COM-01575,Córdoba,Buenavista,Caribe,Rural dispersa,158,308,38,18,6,17,22.7,51.18,Regular,Terrestre,1,0,0,85.57,62.6,0,16,1,57,1,2.0,Regular,Seca,0.42,0.26,36.41,29.59,47.64,27.93,32.73,BAJA,train
COM-01576,Sucre,Chalán,Caribe,Afrodescendiente,91,122,18,19,5,3,13.91,64.99,Regular,Limitado,1,0,1,74.91,87.54,1,15,0,129,4,61.87,Baja,Seca,0.55,0.17,46.03,35.95,61.94,40.87,43.54,MEDIA,test
COM-01577,Chocó,Unguía,Pacífica,Afrodescendiente,100,744,138,92,18,14,25.67,279.91,Muy difícil,No disponible,0,1,0,59.1,62.01,3,72,0,506,1,45.35,Baja,Transición,0.48,0.38,37.2,82.84,59.82,78.14,61.5,ALTA,train
COM-01578,Cesar,Manaure Balcón del Cesar,Caribe,Rural dispersa,222,484,70,82,14,5,2.56,3.88,Regular,Terrestre + 4x4,0,1,0,78.95,75.96,3,52,0,40,0,26.94,Baja,Seca,0.35,0.38,42.75,10.06,59.97,35.78,35.21,BAJA,train
COM-01579,Cundinamarca,Quebradanegra,Andina,Rural dispersa,2787,250,44,28,7,5,15.17,153.71,Muy difícil,Limitado,0,0,1,75.47,66.76,1,25,0,416,1,20.58,Baja,Lluvias,0.18,0.5,35.97,70.59,72.76,48.23,57.03,ALTA,train
COM-01580,Cundinamarca,Tena,Andina,Rural dispersa,2414,979,166,145,47,56,12.42,47.76,Bueno,Limitado,0,0,1,85.93,57.3,7,88,0,168,0,56.2,Regular,Transición,0.25,0.55,50.4,23.76,83.82,43.48,46.95,MEDIA,train
COM-01581,Antioquia,San Rafael,Andina,Rural dispersa,2005,297,46,41,13,7,7.65,40.96,Regular,Limitado,0,0,1,78.14,64.9,4,32,0,229,0,27.54,Regular,Transición,0.21,0.35,51.3,28.02,75.85,39.64,35.85,BAJA,train
COM-01582,Casanare,Monterrey,Orinoquía,Campesina,235,332,45,34,16,19,42.1,130.09,Regular,Terrestre,1,1,0,58.82,68.48,0,26,0,500,1,87.43,Sin conexión,Lluvias,0.54,0.1,17.29,55.07,43.7,94.97,31.91,BAJA,train
COM-01583,Norte de Santander,Mutiscua,Andina,Rural dispersa,1995,212,47,35,8,16,31.79,124.51,Regular,Limitado,0,0,0,80.26,48.8,2,21,0,107,3,9.15,Regular,Seca,0.35,0.41,55.27,56.8,93.64,37.03,56.73,ALTA,train
COM-01584,Caldas,Manizales,Andina,Rural dispersa,1813,388,33,49,12,15,46.2,143.9,Regular,Terrestre,0,1,0,86.27,63.01,3,45,0,39,3,42.7,Regular,Seca,0.2,0.47,52.69,59.88,50.75,41.95,45.97,MEDIA,train
COM-01585,Bolívar,Talaigua Nuevo,Caribe,Indígena,101,376,73,57,21,9,19.23,93.56,Regular,Limitado,0,0,0,63.06,62.58,0,44,0,322,2,19.26,Baja,Transición,0.35,0.37,22.93,44.33,84.16,67.7,59.67,ALTA,val
COM-01586,Nariño,Gualmatán,Andina,Rural,2861,884,93,152,17,20,68.15,223.63,Difícil,Terrestre + 4x4,1,0,0,71.26,64.55,5,85,0,187,0,45.64,Baja,Lluvias,0.38,0.68,42.87,79.08,55.6,61.63,60.18,ALTA,train
COM-01587,Boyacá,Covarachía,Andina,Afrodescendiente,2742,84,9,12,3,1,18.08,34.57,Regular,Terrestre,0,0,1,83.08,73.74,1,7,1,127,1,35.3,Regular,Seca,0.27,0.51,66.21,23.95,67.88,29.99,51.55,MEDIA,train
COM-01588,Chocó,Nóvita,Pacífica,Afrodescendiente,120,1890,242,167,100,46,89.04,413.75,Bueno,Fluvial + Terrestre,0,1,0,62.59,51.83,8,150,0,66,3,47.44,Baja,Seca,0.77,0.44,39.32,74.52,52.37,47.23,47.75,MEDIA,val
COM-01589,Antioquia,La Pintada,Andina,Afrodescendiente,1687,148,24,9,5,9,29.11,59.22,Difícil,Terrestre,0,0,0,87.55,66.47,0,9,0,275,3,14.33,Buena,Seca,0.23,0.46,16.14,41.4,70.42,60.11,49.53,MEDIA,train
COM-01590,Valle del Cauca,Palmira,Andina,Campesina,1247,187,29,33,5,14,41.22,65.73,Regular,Terrestre,1,0,0,65.54,80.13,0,29,0,59,0,49.47,Baja,Lluvias,0.27,0.41,21.47,41.76,70.13,47.16,36.07,BAJA,train
COM-01591,Magdalena,Tenerife,Caribe,Rural,204,907,186,78,27,47,32.62,154.37,Regular,No disponible,0,1,0,86.11,75.33,5,56,0,4,0,31.98,Buena,Lluvias,0.42,0.37,35.63,69.31,62.43,33.29,53.74,MEDIA,val
COM-01592,Norte de Santander,Ragonvalia,Andina,Rural dispersa,1847,448,88,36,18,24,30.2,45.0,Regular,Motocicleta,1,0,0,78.34,81.11,0,41,0,48,0,24.51,Buena,Lluvias,0.34,0.51,14.82,32.1,62.16,35.8,33.24,BAJA,train
COM-01593,Cesar,Becerril,Caribe,Rural dispersa,164,198,39,19,8,11,5.41,10.35,Bueno,Terrestre,0,0,1,61.82,74.32,1,20,0,72,0,55.96,Sin conexión,Seca,0.37,0.33,38.01,4.78,79.49,31.38,41.87,BAJA,train
COM-01594,Santander,Málaga,Andina,Campesina,1234,176,21,29,3,9,70.5,265.08,Regular,Terrestre,0,0,0,61.92,25.0,0,22,0,11,1,16.07,Regular,Lluvias,0.23,0.53,35.0,73.25,74.83,27.8,51.17,MEDIA,train
COM-01595,La Guajira,Maicao,Caribe,Indígena,144,633,82,70,8,7,30.45,103.38,Difícil,Terrestre,1,0,0,57.87,71.85,1,61,0,141,1,46.44,Regular,Seca,0.26,0.0,24.4,50.9,48.58,56.2,30.43,BAJA,train
COM-01596,Casanare,Nunchía,Orinoquía,Rural dispersa,394,708,130,111,21,36,35.56,55.19,Regular,Terrestre,1,0,0,80.99,37.77,6,80,0,68,1,25.46,Baja,Transición,0.38,0.1,59.97,36.82,68.57,38.68,54.21,ALTA,test
COM-01597,Antioquia,San José de la Montaña,Andina,Campesina,1603,279,47,50,9,5,19.83,37.25,Regular,Terrestre + 4x4,0,0,1,92.78,64.37,2,29,0,257,0,16.24,Regular,Seca,0.07,0.46,49.76,25.36,80.64,38.62,46.02,MEDIA,test
COM-01598,Santander,Rionegro,Andina,Rural dispersa,1151,429,40,73,16,27,22.56,34.69,Bueno,Terrestre,0,0,0,89.24,89.36,1,37,0,49,1,50.34,Baja,Transición,0.29,0.76,21.14,18.22,76.28,46.26,40.0,BAJA,val
COM-01599,Antioquia,Cisneros,Andina,Campesina,2246,221,48,22,3,8,16.35,132.25,Regular,No disponible,1,0,0,79.42,69.55,2,18,0,69,1,52.31,Baja,Seca,0.37,0.62,47.28,57.62,61.65,49.55,59.4,ALTA,val
COM-01600,Magdalena,Santa Marta,Caribe,Afrodescendiente,234,810,148,81,26,37,22.21,78.25,Regular,No disponible,1,0,0,68.33,56.23,4,59,0,116,3,9.41,Regular,Seca,0.33,0.39,40.17,49.76,60.88,38.26,54.95,ALTA,train
COM-01601,Cundinamarca,Subachoque,Andina,Afrodescendiente,2543,553,128,81,26,36,109.96,137.4,Bueno,Terrestre,1,1,0,66.54,87.66,2,63,0,170,0,25.95,Regular,Transición,0.29,0.49,29.56,72.48,62.37,51.63,52.39,MEDIA,train
COM-01602,Valle del Cauca,Palmira,Andina,Afrodescendiente,1672,139,14,18,4,9,37.46,319.57,Regular,No disponible,1,1,0,58.95,70.36,1,14,0,317,0,52.24,Baja,Seca,0.35,0.34,47.74,71.73,41.2,80.52,54.38,ALTA,train
COM-01603,Boyacá,San Miguel de Sema,Andina,Rural,2498,186,18,14,2,2,22.15,121.79,Muy difícil,Limitado,0,0,0,57.37,57.34,0,16,0,730,0,33.3,Regular,Seca,0.14,0.56,21.4,68.43,54.63,73.32,52.91,MEDIA,test
COM-01604,Magdalena,Concordia,Caribe,Afrodescendiente,214,628,130,52,16,6,11.57,39.92,Regular,No disponible,1,0,0,78.21,46.99,1,49,0,103,1,52.81,Baja,Seca,0.32,0.37,30.07,36.77,56.34,54.0,40.48,BAJA,train
COM-01605,Putumayo,San Francisco,Amazonía,Indígena,1247,256,29,17,6,14,70.51,413.57,Difícil,Fluvial,0,1,0,59.66,62.23,0,19,0,672,2,52.42,Regular,Seca,0.49,0.48,18.75,80.25,47.81,80.97,48.76,MEDIA,train
COM-01606,Caquetá,Belén de los Andaquíes,Amazonía,Afrodescendiente,332,217,46,22,3,14,40.97,109.02,Regular,Fluvial + Terrestre,0,0,0,74.12,70.2,0,20,0,4,0,20.37,Regular,Lluvias,0.41,0.3,18.16,50.29,79.85,28.65,42.45,MEDIA,test
COM-01607,Sucre,San Onofre,Caribe,Afrodescendiente,93,176,37,8,7,3,24.05,144.69,Regular,Limitado,1,0,0,78.86,80.29,2,10,0,91,1,25.74,Regular,Lluvias,0.39,0.22,41.59,56.96,54.77,41.67,47.44,MEDIA,test
COM-01608,Caldas,Manizales,Andina,Rural,2296,244,48,38,7,3,34.87,55.2,Regular,Terrestre,1,1,0,62.2,61.5,0,22,1,3,3,32.31,Baja,Seca,0.3,0.43,40.57,36.48,50.07,33.3,42.84,MEDIA,val
COM-01609,Boyacá,Tunja,Andina,Rural dispersa,3404,103,22,6,1,3,46.19,295.76,Difícil,Limitado,0,0,0,74.85,56.47,3,6,0,267,2,54.97,Buena,Seca,0.2,0.43,48.88,76.09,69.54,75.36,55.54,ALTA,train
COM-01610,Cesar,San Alberto,Caribe,Rural dispersa,180,171,32,10,7,9,67.81,115.27,Difícil,Terrestre,1,0,0,62.12,77.32,0,12,0,273,0,33.75,Baja,Seca,0.15,0.45,13.82,71.96,58.17,67.62,56.98,ALTA,train
COM-01611,La Guajira,La Jagua del Pilar,Caribe,Rural dispersa,142,204,25,17,3,2,66.68,188.93,Difícil,Terrestre,0,0,0,88.42,78.18,0,17,0,547,0,31.62,Baja,Lluvias,0.34,0.0,14.88,78.34,59.32,72.65,52.6,MEDIA,test
COM-01612,Nariño,El Tambo,Andina,Campesina,2725,628,99,54,6,40,8.36,32.16,Difícil,Terrestre,1,1,1,74.8,94.85,0,55,0,385,2,22.18,Regular,Lluvias,0.45,0.56,10.3,25.61,40.33,48.87,33.07,BAJA,train
COM-01613,Cauca,Santander de Quilichao,Andina,Indígena,1493,811,156,41,21,42,51.52,182.5,Difícil,Terrestre,0,0,0,85.9,53.59,6,42,0,285,0,49.93,Sin conexión,Transición,0.32,0.33,48.69,70.76,70.8,75.6,63.59,ALTA,train
COM-01614,Meta,Puerto Rico,Orinoquía,Rural dispersa,433,125,22,20,3,7,12.57,56.94,Difícil,Limitado,0,0,0,56.82,30.6,2,12,0,192,1,74.84,Baja,Lluvias,0.36,0.14,60.42,40.67,82.95,73.94,55.34,ALTA,train
COM-01615,Huila,Santa María,Andina,Rural dispersa,1138,617,136,96,29,27,43.0,193.21,Regular,Limitado,1,0,0,89.07,69.03,2,62,0,113,4,21.58,Regular,Lluvias,0.34,0.45,32.31,67.5,74.41,42.76,46.84,MEDIA,train
COM-01616,Norte de Santander,Arboledas,Andina,Indígena,1457,1032,196,160,33,77,40.51,144.14,Regular,Limitado,0,0,0,83.4,72.56,5,81,0,126,2,28.78,Baja,Seca,0.44,0.46,35.46,65.08,87.47,47.26,52.57,MEDIA,train
COM-01617,Cundinamarca,San Antonio del Tequendama,Andina,Afrodescendiente,2339,174,22,24,6,7,37.29,80.56,Bueno,Fluvial + Terrestre,0,1,0,65.1,58.61,2,16,0,42,1,6.55,Regular,Seca,0.24,0.39,51.61,34.76,58.16,27.87,50.02,MEDIA,train
COM-01618,Boyacá,Quípama,Andina,Rural dispersa,3267,325,35,57,8,17,15.66,36.84,Regular,Terrestre,1,0,1,81.09,82.43,0,38,0,404,1,44.44,Regular,Lluvias,0.19,0.5,16.96,23.2,60.82,57.78,34.34,BAJA,train
COM-01619,Vichada,Puerto Carreño,Orinoquía,Indígena,334,612,124,89,25,27,42.26,268.76,Regular,Fluvial,0,0,0,62.05,42.68,4,67,0,98,1,5.16,Sin conexión,Lluvias,0.55,0.12,54.29,59.13,85.11,34.31,63.89,ALTA,train
COM-01620,Boyacá,Santa María,Andina,Rural,2897,231,32,27,8,15,7.81,23.94,Bueno,Terrestre,1,1,0,77.58,91.42,0,22,0,10,4,34.58,Regular,Seca,0.2,0.5,12.1,8.69,45.18,35.08,24.6,BAJA,train
COM-01621,Antioquia,Mutatá,Andina,Afrodescendiente,1913,100,24,7,2,4,26.27,64.18,Difícil,Terrestre + 4x4,0,0,0,54.82,71.78,0,6,0,54,2,51.6,Regular,Lluvias,0.27,0.46,14.47,40.97,77.09,47.39,32.72,BAJA,train
COM-01622,Meta,Castilla la Nueva,Orinoquía,Campesina,301,406,84,21,18,29,30.57,150.38,Difícil,No disponible,0,1,0,72.8,61.32,2,30,0,10,0,40.7,Sin conexión,Lluvias,0.31,0.07,38.7,75.28,62.65,37.53,59.0,ALTA,val
COM-01623,Valle del Cauca,Ulloa,Andina,Afrodescendiente,1307,411,42,41,8,5,70.78,309.21,Difícil,No disponible,0,0,0,63.97,59.85,6,44,0,144,1,54.1,Sin conexión,Transición,0.36,0.51,52.75,95.39,59.73,59.64,62.71,ALTA,test
COM-01624,Boyacá,Caldas,Andina,Indígena,3193,253,69,13,9,15,4.14,8.34,Regular,Terrestre,0,0,1,91.54,88.27,1,13,0,518,0,32.93,Regular,Transición,0.05,0.54,24.47,11.74,83.32,53.17,47.94,MEDIA,test
COM-01625,Antioquia,Concordia,Andina,Afrodescendiente,2018,316,62,19,4,7,18.28,137.46,Difícil,Limitado,1,0,1,56.47,69.33,1,28,0,8,0,41.03,Baja,Seca,0.25,0.48,30.72,59.63,52.05,17.41,45.22,MEDIA,train
COM-01626,Cundinamarca,Pulí,Andina,Rural,2357,149,31,22,3,4,82.96,222.96,Muy difícil,Terrestre,1,0,0,61.23,40.35,2,17,0,315,1,70.71,Regular,Seca,0.23,0.51,59.3,96.48,66.25,87.66,72.01,CRÍTICA,train
COM-01627,Casanare,Pore,Orinoquía,Indígena,376,517,55,32,24,24,65.25,184.0,Muy difícil,Terrestre + 4x4,0,0,0,54.49,59.31,2,33,0,308,0,31.49,Sin conexión,Lluvias,0.51,0.13,34.06,87.62,63.23,71.1,63.18,ALTA,train
COM-01628,Nariño,Arboleda,Andina,Rural,2425,399,67,46,6,20,44.1,479.86,Muy difícil,Limitado,0,0,0,63.41,56.37,5,37,1,67,0,37.44,Buena,Lluvias,0.33,0.68,72.36,85.05,74.34,43.35,79.23,CRÍTICA,train
COM-01629,Bolívar,El Peñón,Caribe,Rural dispersa,167,260,54,24,5,4,63.97,121.65,Difícil,Terrestre,1,1,0,65.02,80.26,2,18,0,147,0,39.86,Baja,Transición,0.5,0.2,42.85,71.31,42.59,54.32,55.14,ALTA,val
COM-01630,Sucre,San Juan de Betulia,Caribe,Rural dispersa,94,567,123,41,18,38,81.44,643.13,Muy difícil,Limitado,1,0,0,65.43,51.1,3,49,0,212,0,44.24,Regular,Seca,0.45,0.15,44.48,100.0,64.38,64.2,68.83,CRÍTICA,test
COM-01631,Boyacá,Betéitiva,Andina,Rural,3397,259,21,38,8,4,8.47,12.66,Regular,Terrestre,1,0,1,94.3,76.64,0,28,0,336,0,2.0,Buena,Seca,0.36,0.46,17.82,14.77,49.89,40.8,25.84,BAJA,train
COM-01632,Norte de Santander,Hacarí,Andina,Campesina,1704,189,36,11,3,11,76.93,506.35,Difícil,Limitado,1,1,0,72.54,38.49,0,9,0,45,0,40.17,Baja,Lluvias,0.24,0.61,23.21,91.47,41.08,41.69,45.87,MEDIA,train
COM-01633,Cauca,Piamonte,Andina,Indígena,1847,263,36,21,11,3,86.98,254.3,Muy difícil,Motocicleta,0,0,0,81.89,69.2,1,19,0,3,1,44.23,Regular,Seca,0.13,0.58,31.67,98.49,64.36,38.07,50.29,MEDIA,val
COM-01634,Cesar,Becerril,Caribe,Indígena,195,183,34,17,5,14,34.05,114.3,Regular,Fluvial + Terrestre,1,0,0,77.43,69.93,0,18,0,36,2,36.69,Baja,Seca,0.23,0.22,18.86,47.88,63.68,39.18,35.09,BAJA,train
COM-01635,Nariño,El Charco,Andina,Rural dispersa,2418,386,63,60,19,20,39.02,104.42,Difícil,Terrestre,1,0,0,71.86,66.61,3,44,0,34,1,40.5,Regular,Transición,0.27,0.54,51.42,55.39,68.41,40.45,58.23,ALTA,train
COM-01636,Santander,Palmar,Andina,Rural dispersa,1169,328,44,34,15,12,53.36,327.13,Difícil,Limitado,0,1,0,64.88,84.31,1,29,0,296,0,47.82,Buena,Seca,0.22,0.54,25.74,79.68,55.74,76.13,50.06,MEDIA,train
COM-01637,Nariño,Providencia,Andina,Rural,2202,141,24,23,5,8,48.28,96.88,Difícil,Terrestre,1,1,0,69.2,65.65,1,18,0,53,0,41.78,Baja,Seca,0.15,0.52,51.44,58.52,54.16,43.34,44.13,MEDIA,train
COM-01638,Santander,Molagavita,Andina,Rural dispersa,1190,291,30,18,5,3,14.17,21.97,Bueno,Terrestre,0,0,0,75.47,65.37,0,26,0,92,1,34.43,Regular,Lluvias,0.34,0.55,19.32,11.48,54.49,45.27,35.08,BAJA,train
COM-01639,Caquetá,Curillo,Amazonía,Afrodescendiente,391,114,28,10,2,1,105.6,467.65,Difícil,No disponible,1,0,0,49.66,78.65,1,11,0,27,2,19.27,Regular,Seca,0.28,0.27,46.05,100.0,60.77,31.08,58.64,ALTA,train
COM-01640,Santander,Cerrito,Andina,Rural dispersa,1006,3202,667,552,164,136,47.05,198.76,Difícil,Terrestre,0,0,0,66.53,67.86,18,324,0,68,0,61.62,Buena,Seca,0.24,0.4,42.25,68.53,90.38,53.15,60.35,ALTA,train
COM-01641,Risaralda,Balboa,Andina,Campesina,1631,854,99,93,34,57,48.79,292.59,Difícil,Limitado,1,0,0,74.3,50.05,3,56,0,16,0,33.38,Baja,Transición,0.34,0.46,35.59,77.39,57.18,35.35,44.97,MEDIA,train
COM-01642,Antioquia,San Pedro de Urabá,Andina,Rural dispersa,1731,243,54,36,6,7,48.38,208.94,Muy difícil,Terrestre + 4x4,0,0,0,55.51,78.15,1,34,0,164,0,34.4,Baja,Transición,0.29,0.46,37.01,79.19,83.95,54.26,62.89,ALTA,train
COM-01643,Cundinamarca,Cajicá,Andina,Rural dispersa,2771,1077,235,108,41,12,44.69,207.67,Bueno,Limitado,0,0,0,85.08,75.75,7,113,0,143,0,24.29,Regular,Lluvias,0.24,0.32,43.77,60.34,76.8,47.59,41.1,BAJA,val
COM-01644,La Guajira,Uribia,Caribe,Indígena,144,335,76,24,14,12,15.96,80.92,Muy difícil,Motocicleta,0,0,1,63.7,69.75,0,23,0,330,0,30.31,Buena,Lluvias,0.34,0.0,15.94,49.16,77.87,52.12,40.34,BAJA,train
COM-01645,Nariño,Belén,Andina,Campesina,2834,150,21,21,7,1,24.69,169.75,Difícil,No disponible,0,1,0,79.49,72.39,0,15,0,49,0,62.27,Baja,Seca,0.2,0.53,18.28,72.34,57.42,51.03,40.42,BAJA,train
COM-01646,Bolívar,Margarita,Caribe,Rural,161,74,14,12,1,3,24.93,207.66,Muy difícil,No disponible,1,0,0,58.12,65.17,1,8,0,371,2,29.65,Buena,Lluvias,0.39,0.19,51.26,82.47,66.6,71.86,62.17,ALTA,test
COM-01647,Cundinamarca,Gachancipá,Andina,Rural dispersa,3282,805,171,122,21,61,35.74,109.41,Regular,Terrestre,1,0,0,66.61,55.04,2,89,0,24,2,12.99,Baja,Transición,0.22,0.54,34.48,47.75,74.29,28.2,37.98,BAJA,train
